"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000025316",1085.10927811455,-0.659687782213299,0.143940589886652,-4.58305598672881,4.58229287021183e-06,0.00044127221453537
"ENSMUSG00000025503",2662.87649386964,-0.286696587507298,0.0858026700668712,-3.34134808723153,0.00083372626555023,0.0157026123716063
"ENSMUSG00000025531",3033.65957462137,-0.234994370874973,0.0783886504259853,-2.99781115758403,0.00271926112229021,0.033955901706547
"ENSMUSG00000025578",509.611617549098,-0.449254649861526,0.128977658914533,-3.48319742847266,0.000495462833309829,0.0110812385582343
"ENSMUSG00000025597",1550.76450438781,-0.421460569264181,0.102098441275332,-4.12798240599596,3.65960107790969e-05,0.00193120434591241
"ENSMUSG00000025702",2811.24875439291,-0.327823142438388,0.0838369931556466,-3.91024451258374,9.22027387295498e-05,0.00362869287646619
"ENSMUSG00000025724",675.236440780014,-0.306693151170316,0.10744669769112,-2.85437484595363,0.00431216184393019,0.0460242946961742
"ENSMUSG00000025757",14067.0786131302,-0.249005110323896,0.0801919713459535,-3.10511272069459,0.00190206523295138,0.0268828373927498
"ENSMUSG00000025809",3239.61391471011,-0.273050500212825,0.0956047685253346,-2.85603432155655,0.00428968760335412,0.0459570868630867
"ENSMUSG00000025817",862.37557921434,-0.374535894917578,0.126436772672974,-2.96223865098412,0.00305410962698049,0.0365018106752618
"ENSMUSG00000025862",6865.6056870291,-0.270769232080435,0.0694718277626213,-3.89754006481056,9.71747495088145e-05,0.00377299226737527
"ENSMUSG00000025889",1283.47021123953,-0.601969142526901,0.128531472254233,-4.68343769793765,2.82103225807216e-06,0.000328955208904413
"ENSMUSG00000025892",22532.3455751852,-0.423816110420558,0.112717261510727,-3.75999296594181,0.000169918134608552,0.0052659174625505
"ENSMUSG00000025893",581.494323160393,-0.399234024641669,0.112709229749163,-3.54215910737899,0.000396866015859788,0.00951302233503349
"ENSMUSG00000025907",6504.48066930885,-0.20940926160276,0.0709537036557635,-2.95135068098379,0.00316387480428291,0.037369585754994
"ENSMUSG00000025939",2746.62091617285,-0.294066098292116,0.0875366344411376,-3.35934891910718,0.000781263568010146,0.0149962134197443
"ENSMUSG00000025950",1199.32162488527,-0.382002389172979,0.12204866161506,-3.12991870716133,0.00174854684455835,0.0253138284372959
"ENSMUSG00000025958",4081.10491808739,-0.348633565328052,0.103402119473834,-3.37162881285304,0.000747250853031876,0.014573101590307
"ENSMUSG00000025962",896.526713665684,-0.312554586603946,0.109494705161049,-2.8545178156718,0.0043102214139797,0.0460242946961742
"ENSMUSG00000025978",1176.11764065898,-0.355416903132248,0.111391788110888,-3.19069214310878,0.00141932429016328,0.0219651992263126
"ENSMUSG00000025980",6874.56974621809,-0.260807084954162,0.0914449188621865,-2.85206754185233,0.00434358703098651,0.0463017141608286
"ENSMUSG00000025981",1232.48771896478,-0.67760624595605,0.123598967529231,-5.48229697627366,4.1983868097754e-08,1.62639779937776e-05
"ENSMUSG00000025986",4097.45244278693,-0.31057892864342,0.0862034360336244,-3.60286019831362,0.000314734822526311,0.00806715045106913
"ENSMUSG00000025993",315.463436663442,-0.611335066630563,0.145695044289546,-4.19599080814053,2.7168126512911e-05,0.00159093821861081
"ENSMUSG00000026005",1135.20899260166,-0.556984933561399,0.147294484874464,-3.78143780492601,0.000155925180243667,0.0050028478976085
"ENSMUSG00000026094",4267.43356251176,-0.460116116852848,0.117578012364664,-3.91328367948436,9.10494660708002e-05,0.00360078456885566
"ENSMUSG00000026109",2077.75104678546,-0.337157186265704,0.0959888475448309,-3.51246207126549,0.000443975369438072,0.0101851415505679
"ENSMUSG00000026131",18258.4523575274,-0.325153914582619,0.0871842610579534,-3.7295024427228,0.000191858246534133,0.00570719687988534
"ENSMUSG00000026202",8256.93239208081,-0.273805777387933,0.094692686926995,-2.89151978123748,0.00383383456788654,0.0427668260534202
"ENSMUSG00000026276",4113.22177723693,-0.294176149990619,0.0865889399489456,-3.39738712777949,0.000680326473784266,0.0136105220019399
"ENSMUSG00000026317",1105.62374222893,-0.277928790138139,0.0944534266336965,-2.94249557738107,0.00325578436325447,0.0382723065321879
"ENSMUSG00000026356",2605.58253163668,-0.252970845373696,0.0882750067501251,-2.86571312409826,0.00416071101142609,0.044869069369591
"ENSMUSG00000026360",670.858172200805,-0.56076143247731,0.150038719130021,-3.73744481243781,0.000185899876533821,0.00556882846312649
"ENSMUSG00000026384",11699.1403645025,-0.38113248905684,0.116445478908418,-3.27305527556456,0.00106391669213677,0.0184603753373502
"ENSMUSG00000026385",7347.57199403127,-0.272763003879484,0.0845106703067047,-3.22755698055142,0.00124852172134006,0.0203646437705659
"ENSMUSG00000026491",4618.17207645964,-0.236600305027071,0.0763661779934037,-3.09823420844118,0.00194677509775953,0.0272768667452434
"ENSMUSG00000026526",3192.73448603812,-0.251545979918901,0.0890368331745408,-2.82519010335633,0.00472525718679007,0.0487656743554062
"ENSMUSG00000026565",1980.13711849227,-0.406692655334699,0.117715092813655,-3.45488964595645,0.000550518100579257,0.011848769066495
"ENSMUSG00000026566",1327.77865934916,-0.294836399541324,0.0869876140190482,-3.38940667434287,0.000700440467890941,0.0139311642651121
"ENSMUSG00000026628",54.930548160232,-0.963473895498427,0.302637520307858,-3.1835903708117,0.00145460699329042,0.0222965613315065
"ENSMUSG00000026643",1438.03368627653,-0.355865281764476,0.109759880016633,-3.24221638827001,0.00118603931404437,0.0198390972599473
"ENSMUSG00000026646",237.783754113135,-0.662756497908243,0.146966575438767,-4.50957298235732,6.49582451010111e-06,0.000585827136373933
"ENSMUSG00000026678",4418.1523924199,-0.385516264545638,0.112600560555627,-3.42375084673921,0.000617632196282375,0.0127606554977371
"ENSMUSG00000026748",1978.85868316082,-0.340809054024395,0.1074526903738,-3.17171261918905,0.00151542889384035,0.0229964783580259
"ENSMUSG00000026761",3421.62145357088,-0.254414724417183,0.0868886775347814,-2.92805382283948,0.00341090993929144,0.0396311928529124
"ENSMUSG00000026826",1351.25453396448,-1.98433156623447,0.400291731607571,-4.95721347594515,7.15113897673114e-07,0.000129671450913173
"ENSMUSG00000026848",472.37458880443,-0.404345468779837,0.127417288257942,-3.17339565382434,0.00150667049054422,0.0229501327178965
"ENSMUSG00000026872",3302.03676821939,-0.430461747582743,0.122366865864369,-3.51779662363719,0.000435145720958396,0.0100230524509944
"ENSMUSG00000026888",554.980680752753,-0.367534728886777,0.109026503231474,-3.37105857744023,0.000748799340941947,0.0145866111615491
"ENSMUSG00000026977",4956.09772092976,-0.226681861503565,0.0797301134663768,-2.84311474859696,0.00446749828069592,0.0471799926855402
"ENSMUSG00000026999",778.399248555224,-0.357808306816154,0.124883443610688,-2.86513805570244,0.00416827475178312,0.0449103938964243
"ENSMUSG00000027088",1432.55664761171,-0.299588437997374,0.106164108936044,-2.82193710284756,0.0047734538164307,0.049014168856061
"ENSMUSG00000027184",10522.507345572,-0.302016830051054,0.103476354625698,-2.91870380574896,0.00351490025108836,0.040617949003255
"ENSMUSG00000027193",4104.90127295495,-0.252171000213536,0.0770915751568217,-3.27105782571654,0.00107145999246536,0.018506377608289
"ENSMUSG00000027199",4351.85564776111,-0.361684651917392,0.114411380279962,-3.16126464895676,0.00157085704290398,0.0235387912915766
"ENSMUSG00000027239",714.691632714786,-0.359211813156687,0.120538440722509,-2.98006022811949,0.00288191714404839,0.0353652107417601
"ENSMUSG00000027274",667.815688632186,-0.87973819636302,0.173851714555228,-5.06027909252255,4.18643237948559e-07,9.64293782545025e-05
"ENSMUSG00000027296",1750.39959094231,-0.398480728476339,0.127907735389567,-3.11537630826386,0.00183710378596981,0.0262037104869083
"ENSMUSG00000027366",2476.73972668434,-0.364923294280362,0.0990398030942344,-3.68461247780496,0.000229050861829306,0.00648533544830651
"ENSMUSG00000027375",10465.1344722086,-0.544276578333865,0.131193889308439,-4.14864275465042,3.34452260637728e-05,0.00180975834367304
"ENSMUSG00000027394",1300.58551130021,-0.29271635953283,0.0973190594308423,-3.00780095127042,0.0026314543086715,0.0331508785597234
"ENSMUSG00000027533",1490.72901816901,-0.433469680346044,0.107928723005337,-4.01625877037949,5.9129328774491e-05,0.00279714564751524
"ENSMUSG00000027534",1155.8848529913,-0.571858124113442,0.12949364491327,-4.41610956658491,1.00493160964116e-05,0.000804181187151807
"ENSMUSG00000027562",6744.92765942848,-0.39507671253253,0.131880758972593,-2.99571154738829,0.00273805305744686,0.0341155806755715
"ENSMUSG00000027582",1857.47357855968,-0.485412512399993,0.162087965617401,-2.99474739257188,0.0027467221233572,0.0341401830916975
"ENSMUSG00000027599",3657.8961874243,-0.369170091894353,0.0807637398609068,-4.57098807621027,4.854299060127e-06,0.000462243170278574
"ENSMUSG00000027660",2014.60198178785,-0.349650186372469,0.0785217145134483,-4.45291074626988,8.47139750169404e-06,0.000714826586219678
"ENSMUSG00000027669",911.813719882651,-0.670779747455724,0.166246672061334,-4.03484616647393,5.46380827211891e-05,0.00263080824853861
"ENSMUSG00000027677",7017.27978181287,-0.480709146667208,0.103107708029493,-4.66220378528546,3.12841180867982e-06,0.00034784183180113
"ENSMUSG00000027680",3693.30270811183,-0.233060187239795,0.0818526063766045,-2.84731540700711,0.00440896555562108,0.0467646657719734
"ENSMUSG00000027777",476.366079144612,-0.495076270916369,0.117575870495645,-4.21069619837265,2.54584914889484e-05,0.00151727268331862
"ENSMUSG00000027792",369.867556606298,-0.477126806371153,0.129058447504281,-3.69698237967201,0.000218177479436592,0.00626164342174344
"ENSMUSG00000027803",1204.68859204668,-0.445949667288928,0.0964819283628984,-4.62210566119256,3.79864435177101e-06,0.000387711933987646
"ENSMUSG00000027806",2514.38434474755,-0.278566465757567,0.0798195491232489,-3.489952885194,0.000483105711530598,0.0108349169118935
"ENSMUSG00000027829",4755.72756571308,-0.228378750635321,0.0724198359134614,-3.15353863695886,0.00161303874314618,0.0238841166585393
"ENSMUSG00000027858",7867.65675863645,-0.576892250388375,0.123298100714535,-4.67884133693201,2.88500575763453e-06,0.000332262994181625
"ENSMUSG00000027963",6299.67273867377,-0.310563066897762,0.0992816670097959,-3.12810084934533,0.00175939801364631,0.0253569118817919
"ENSMUSG00000027965",9878.67448209388,-0.397389087776284,0.122860268074487,-3.23448006425768,0.00121864428004535,0.0201056615835096
"ENSMUSG00000028034",5625.73885717799,-0.344591988535697,0.0900795262650912,-3.82541963555194,0.000130549517844513,0.00454125822787698
"ENSMUSG00000028035",3579.17618094336,-0.232782488920539,0.0752067957650546,-3.09523210705253,0.00196658935087817,0.027453329636133
"ENSMUSG00000028096",736.42207379351,-0.478199759121508,0.134923404320753,-3.54423134762213,0.00039375956755714,0.00949828318633161
"ENSMUSG00000028111",126.547735761747,-0.594312870907965,0.199568509652983,-2.9779892225551,0.00290146186937479,0.0355244240202696
"ENSMUSG00000028132",5504.11819166869,-0.336354151799407,0.0942122660607716,-3.57017367125468,0.000356744628483102,0.00881262636593401
"ENSMUSG00000028145",1639.02314155167,-0.361946892181582,0.0983364997341997,-3.68069733171216,0.000232596971093534,0.00652074896758107
"ENSMUSG00000028176",180.19900893686,-0.580023614923502,0.195542704012891,-2.96622478374476,0.00301480053766744,0.0362392631625822
"ENSMUSG00000028261",1519.74545292273,-0.338456773125327,0.100672427152014,-3.36196099269824,0.000773910553462137,0.0148886065279482
"ENSMUSG00000028312",658.384260680246,-0.355975500401949,0.107499081769003,-3.31142828891209,0.000928210266770589,0.0169283982555181
"ENSMUSG00000028339",119.382282511518,-0.755401283639123,0.204995157447975,-3.68497135758358,0.000228728360999458,0.00648533544830651
"ENSMUSG00000028341",1402.47448634127,-2.26767899531653,0.484213231203402,-4.68322393768698,2.82397701199119e-06,0.000328955208904413
"ENSMUSG00000028347",1301.86770976369,-0.481994953916915,0.132769946348281,-3.63030163959357,0.000283090192934309,0.00751600052736028
"ENSMUSG00000028367",1272.24697403167,-0.27019288453725,0.0903973270920512,-2.98894771813456,0.00279940028381816,0.0345016470265224
"ENSMUSG00000028399",10425.6304726809,-0.3824592523866,0.0919093233347897,-4.16126719803442,3.16486523060641e-05,0.00174016541469956
"ENSMUSG00000028410",1414.19629260499,-0.621718349179165,0.104050685273701,-5.97514901073226,2.29879964146184e-09,2.79878856347979e-06
"ENSMUSG00000028419",2959.72081246527,-0.320257644012208,0.106361744661418,-3.01102285442654,0.00260369254579708,0.0329717232118211
"ENSMUSG00000028436",2271.13459303593,-0.38416838280809,0.0942849155632552,-4.0745476677057,4.61038695789336e-05,0.00231129546168507
"ENSMUSG00000028527",4394.42383640308,-0.535317376639858,0.132400116264605,-4.04317905257736,5.27313204294047e-05,0.00255342430886137
"ENSMUSG00000028528",9278.18147911224,-0.24878891777195,0.0723930700146796,-3.43663996735463,0.000588977946223714,0.0124400608344278
"ENSMUSG00000028546",5313.8999603967,-0.276864276194333,0.096216265213418,-2.87752050633246,0.00400813858656409,0.043906633809759
"ENSMUSG00000028552",12921.022530993,-0.394873018692916,0.0947026934291773,-4.16960705545528,3.05125263359527e-05,0.00170592374430964
"ENSMUSG00000028680",327.811550076322,-0.606938325819662,0.152438305778611,-3.98153418669669,6.84718702521138e-05,0.00301577009934698
"ENSMUSG00000028691",4579.06799966793,-0.28491141439138,0.0988425480626642,-2.88247743482647,0.00394561395071218,0.0435924132049889
"ENSMUSG00000028693",1121.25523042337,-0.415995711158168,0.106143420602556,-3.919185087466,8.88488665760719e-05,0.00353838535231109
"ENSMUSG00000028772",1723.97982351691,-0.29955031645588,0.100695558061665,-2.97481162249915,0.00293168518622386,0.035716139600967
"ENSMUSG00000028804",994.139038826913,-0.482035908629449,0.0972070611693651,-4.95885692696328,7.09091631434516e-07,0.000129671450913173
"ENSMUSG00000028842",3967.78788956591,-0.401328979818317,0.124810016073915,-3.21551901395991,0.001302088686462,0.0207880912936416
"ENSMUSG00000028860",31.3316483867691,-1.07787099875885,0.379320439247257,-2.84158428398384,0.00448899844525156,0.0472898507412317
"ENSMUSG00000028927",808.653748352252,-0.41304629668285,0.133947400347189,-3.08364548779777,0.00204481101157874,0.0281533147757348
"ENSMUSG00000028995",547.012948227524,-0.444449839549792,0.116893380996525,-3.80218140463405,0.000143427644644873,0.00470139269802281
"ENSMUSG00000028998",1318.20782150563,-0.340430008695397,0.118138191288249,-2.88162536587995,0.0039562981524567,0.0435924132049889
"ENSMUSG00000029135",601.695407888366,-1.4101920624412,0.137131753497997,-10.2834830480149,8.36488563699972e-25,1.4257947568266e-20
"ENSMUSG00000029211",1689.06438120367,-0.273001207935702,0.0912462424707876,-2.99191726194208,0.00277231387867477,0.0342917924978312
"ENSMUSG00000029245",750.668370668445,-0.38272119676311,0.131505544634424,-2.91030464021155,0.00361076620308999,0.0413848583752621
"ENSMUSG00000029385",3347.11644066066,-0.255507688998253,0.0905093232945618,-2.82299855636646,0.00475767858400908,0.0489436159878562
"ENSMUSG00000029642",1290.08081400838,-0.46505624153978,0.12113419380147,-3.83918220731276,0.000123444796953501,0.00438472729538398
"ENSMUSG00000029655",2737.81307271624,-0.341427567095424,0.0999886139865936,-3.41466446510802,0.000638606267592272,0.0130800762336903
"ENSMUSG00000029700",135.72588186078,-0.937621715426577,0.299606114225146,-3.12951462239512,0.00175095357744628,0.0253138284372959
"ENSMUSG00000029752",3033.02475617752,-0.284636039629303,0.0949296981731937,-2.99838770276085,0.00271412158855691,0.03392067782769
"ENSMUSG00000029767",4722.47979966088,-0.259685347658888,0.0821558653307245,-3.1608862813812,0.00157289893279874,0.0235387912915766
"ENSMUSG00000029817",4944.40277766607,-0.413038258824218,0.129411759585992,-3.19165939900355,0.00141458033745743,0.0219195653199654
"ENSMUSG00000029838",5856.33100272879,-0.611604241707763,0.122229607421781,-5.00373235755625,5.62308144044293e-07,0.000113074258422881
"ENSMUSG00000030016",6572.45541481035,-0.267595915813823,0.0702367358395198,-3.80991389499135,0.000139015198813487,0.00463832444658353
"ENSMUSG00000030031",428.829866335837,-0.409730317831485,0.125896383104338,-3.25450428144483,0.00113590447936408,0.0192460157562234
"ENSMUSG00000030042",863.841618011004,-0.324943468136931,0.111799238009201,-2.9064909021132,0.00365507527702049,0.0416282506660824
"ENSMUSG00000030048",67.7735499080387,-2.07181872359669,0.3536051775922,-5.85913005489429,4.65298198291206e-09,4.17421462624927e-06
"ENSMUSG00000030137",999.650380251858,-0.604589769358413,0.17586437511405,-3.43781831292625,0.000586421025050969,0.012401422297759
"ENSMUSG00000030275",16365.1496956411,-0.233770959802299,0.0769810126548423,-3.03673531615453,0.00239155356003215,0.0312368049277762
"ENSMUSG00000030357",7442.90821449974,-0.337587721105993,0.0958138630255107,-3.52337031872005,0.000426095556670788,0.00990832027756285
"ENSMUSG00000030469",1151.99044892753,-0.339391843168312,0.0961189750556306,-3.53095570330295,0.00041406108445502,0.00966804271854221
"ENSMUSG00000030516",3789.09389633817,-0.250947264260304,0.0796226434090954,-3.15170727215065,0.00162318912082422,0.023912928750604
"ENSMUSG00000030592",1323.73139811927,-0.509189336393133,0.171330697748569,-2.97196791400675,0.00295897605635683,0.0359485009840357
"ENSMUSG00000030605",1483.02540985644,-0.633664398108986,0.167928150658967,-3.77342569201426,0.000161021194014419,0.00511099860703123
"ENSMUSG00000030616",1071.77454537141,-0.396283132759615,0.120068063893376,-3.3004874061393,0.000965170453189155,0.0173354376971645
"ENSMUSG00000030638",484.251070153631,-0.786777633433409,0.152404281406687,-5.16243786704333,2.43754294416744e-07,6.24988794198386e-05
"ENSMUSG00000030699",63.8367655244254,-0.864436165254197,0.299400170189824,-2.88722669965796,0.00388654089461846,0.0431257458069139
"ENSMUSG00000030759",5680.25299490854,-0.312135900458365,0.0977725790878857,-3.19246872047625,0.00141062221959115,0.0218782590366817
"ENSMUSG00000030788",3129.94021201836,-0.364794734688412,0.0875923525897876,-4.16468702920697,3.11779955258442e-05,0.0017310388721108
"ENSMUSG00000030870",2895.71199091607,-0.399198107171764,0.0967808019132613,-4.12476544190593,3.71112768045986e-05,0.00194634373272118
"ENSMUSG00000030879",945.157097664395,-0.265700001957959,0.0924588176899251,-2.87371187082475,0.00405678874563729,0.0443540501407233
"ENSMUSG00000031010",8315.32320016788,-0.38911159112152,0.0911447650635999,-4.26916006476073,1.96210431619587e-05,0.00124327390593155
"ENSMUSG00000031024",1883.5031452884,-0.328146033641516,0.108481483836086,-3.02490362445022,0.00248712366014707,0.0321159263539445
"ENSMUSG00000031155",1145.1449714729,-0.310498979715147,0.101349987542505,-3.0636311581679,0.00218668328033202,0.0294873548364394
"ENSMUSG00000031168",997.334730340413,-0.556997679678826,0.158143713903803,-3.52209813421759,0.00042814562266329,0.00993641116650498
"ENSMUSG00000031200",561.556006804298,-0.479508953592166,0.150571598829258,-3.18459096748989,0.00144958742409123,0.0222396198412556
"ENSMUSG00000031202",1805.92280343651,-0.309077554378742,0.0922323304309794,-3.3510760590619,0.000804981894917701,0.0152852621809769
"ENSMUSG00000031239",1932.84210722116,-0.808402943650691,0.109908345856206,-7.35524620403562,1.90575524962387e-13,1.08278660766129e-09
"ENSMUSG00000031297",319.412055346605,-0.798492042001187,0.206842963934158,-3.86037807046393,0.000113211722243687,0.00413210665020053
"ENSMUSG00000031342",63736.3120940316,-0.362059644125824,0.11458607441121,-3.15971767063522,0.00157922087072247,0.0235773495053158
"ENSMUSG00000031349",515.774450043984,-0.370428430522703,0.131093551635326,-2.82568002698679,0.00471803674178395,0.0487656743554062
"ENSMUSG00000031352",1277.861862161,-0.346447156760703,0.0967435526809852,-3.58108780543881,0.000342166629213101,0.00856604284801813
"ENSMUSG00000031385",894.777246043847,-0.400081906075879,0.139217208491118,-2.87379635328202,0.00405570380941092,0.0443540501407233
"ENSMUSG00000031422",7296.13154211078,-0.23784190015653,0.077014412060371,-3.08827781441852,0.00201320171911723,0.0278531033298322
"ENSMUSG00000031433",1246.67931618386,-0.358291714169422,0.125484119355775,-2.85527536080948,0.00429995297846499,0.0459816738088426
"ENSMUSG00000031467",4035.94227095995,-0.289477303642378,0.0978354331919339,-2.95881864267398,0.0030882078665382,0.036810142017583
"ENSMUSG00000031482",738.405715548337,-0.376380518910625,0.123303734368791,-3.0524665034467,0.0022696906118852,0.0301769707329042
"ENSMUSG00000031485",2879.67330612204,-0.296655264333819,0.0837496042458068,-3.54216914820433,0.000396850908834479,0.00951302233503349
"ENSMUSG00000031502",755.438313638345,-0.401144043895457,0.113316516234148,-3.54003156138834,0.000400079183381666,0.00955090991700351
"ENSMUSG00000031517",55221.3065971001,-0.232863806284241,0.0823507186829984,-2.82770824600364,0.00468825119316529,0.0485782623632234
"ENSMUSG00000031527",865.723928698615,-0.477849389338884,0.128298121052259,-3.72452367516936,0.000195684348229054,0.00576635346894078
"ENSMUSG00000031530",306.938100138197,-0.527899111754702,0.137331074121882,-3.84398880683179,0.000121050529212027,0.00433238217219236
"ENSMUSG00000031585",850.544303795294,-0.304346912124121,0.106814882992289,-2.84929312843129,0.00438164902951379,0.0465868637917886
"ENSMUSG00000031604",1933.1088266784,-0.677394209238616,0.121724377129226,-5.56498398442799,2.62176488405169e-08,1.14479590303893e-05
"ENSMUSG00000031613",306.720227368718,-0.59229283658198,0.161691619403179,-3.66310164230031,0.000249179604750502,0.00687259929283546
"ENSMUSG00000031617",3283.14484049698,-0.354591138412859,0.0991612588745132,-3.57590396125959,0.000349019774081407,0.00871016405449134
"ENSMUSG00000031696",7250.87363992892,-0.307354798425921,0.0889723467185804,-3.45449805205301,0.000551318198837741,0.0118502127354216
"ENSMUSG00000031714",1543.98054569395,-0.299382436758769,0.0981494813909659,-3.05027018498669,0.00228635582903654,0.0303748519921495
"ENSMUSG00000031754",2443.9705894706,-0.284288416515198,0.0844713494574386,-3.36550106445782,0.000764047723971369,0.0147394201932621
"ENSMUSG00000031775",283.698800323864,-0.497669439067808,0.164695999034868,-3.02174577393617,0.00251321524308231,0.0323547989564486
"ENSMUSG00000031799",1809.18960482519,-0.367402189489164,0.107673609149634,-3.41218421478364,0.0006444454645875,0.0131237430631947
"ENSMUSG00000031934",94.1556253396536,-0.76846595867878,0.240020092224154,-3.20167345807497,0.00136631786310519,0.0215619717127822
"ENSMUSG00000031990",672.928664452809,-0.405185537385638,0.123168470603739,-3.28968554533094,0.00100299403725205,0.0178269378153923
"ENSMUSG00000032002",2286.5772486646,-0.340969876064921,0.086038374700941,-3.96299764204161,7.40145130337758e-05,0.00318864322200649
"ENSMUSG00000032018",3700.51628484886,-0.510249371458603,0.114270163336075,-4.46528959583202,7.99605198748239e-06,0.000688347000639583
"ENSMUSG00000032218",74.6083991699895,-0.766828716527661,0.257041232146654,-2.98329069668538,0.00285167004534277,0.035044495978996
"ENSMUSG00000032244",6080.16776014824,-0.286985214689553,0.0777781300907522,-3.68979318935408,0.00022443643318776,0.00639718896937354
"ENSMUSG00000032253",6005.62635668163,-0.331251955087813,0.0851865916906454,-3.8885457031871,0.000100846682000636,0.00384905874793166
"ENSMUSG00000032267",2465.31946250516,-0.335951410219907,0.106402863822078,-3.1573530838575,0.00159208440406522,0.0236798243170084
"ENSMUSG00000032316",2006.65291521692,-0.321721616163314,0.0922899909410426,-3.48598599786231,0.000490326669123898,0.0109824153419407
"ENSMUSG00000032349",4177.65412956349,-0.365536778773212,0.113878348546334,-3.20988830132609,0.00132786561518886,0.0211133110176251
"ENSMUSG00000032446",1041.24985841621,-1.29193233519506,0.340401300660609,-3.7953213829907,0.00014745232213835,0.00479642143291638
"ENSMUSG00000032501",834.202508314124,-0.437433293944298,0.0989278507249372,-4.4217405992227,9.79089586058151e-06,0.000794025816753626
"ENSMUSG00000032517",38819.4411106887,-0.521716954762996,0.14255491631988,-3.65976122207046,0.000252450377410401,0.0069069288651048
"ENSMUSG00000032532",917.05444028913,-0.547762599916087,0.11549715229808,-4.74265026467838,2.10940255959704e-06,0.000276575127910243
"ENSMUSG00000032540",524.451443578072,-0.512835250411457,0.11280530850585,-4.54619784480143,5.46236932649769e-06,0.000503276136054882
"ENSMUSG00000032554",11754.5722903362,-0.623972221041194,0.151143871383768,-4.12833292761749,3.65402793892775e-05,0.00193120434591241
"ENSMUSG00000032556",77.956421697404,-1.1982635339501,0.299125071706709,-4.0058946818239,6.17831750489416e-05,0.00285391387184068
"ENSMUSG00000032611",69.4679884728589,-0.989429402026716,0.279590784046503,-3.53884841162057,0.00040187655802123,0.00958039990415647
"ENSMUSG00000032740",3774.53751025858,-0.289844325289262,0.0842234169589281,-3.44137456962362,0.000578766734886596,0.0123433972334257
"ENSMUSG00000032745",4626.09544205713,-0.252803084657932,0.0856546036465669,-2.951424370616,0.00316311998234466,0.037369585754994
"ENSMUSG00000032766",624.568411912021,-0.553661322845492,0.181253927598762,-3.05461696847265,0.00225348121589398,0.0300552326486016
"ENSMUSG00000032816",2235.48252614071,-0.33342566045527,0.10881873754278,-3.06404639480576,0.002183650428872,0.0294697716232171
"ENSMUSG00000032841",536.152752823588,-0.426181756906191,0.141770608610952,-3.00613618776035,0.002645904648666,0.0332151158544039
"ENSMUSG00000032872",1999.22208033337,-0.401825039599885,0.101900134388801,-3.94332197901444,8.03606489316947e-05,0.00333021628036278
"ENSMUSG00000032905",2650.80620163472,-0.320707423504272,0.0823207468198497,-3.89582742982284,9.78640531956194e-05,0.00377396558081297
"ENSMUSG00000032932",2076.04827405766,-0.27174548540437,0.0954742266182986,-2.84627061176202,0.00442345861626846,0.0468309640461465
"ENSMUSG00000033006",966.768903744344,-0.376213980590052,0.114871677429495,-3.27508041153975,0.00105631901689176,0.0183724057580817
"ENSMUSG00000033060",583.69505522444,-0.399262213718158,0.113845447689345,-3.50705471164419,0.000453095979101975,0.0103572716631696
"ENSMUSG00000033208",16140.484284552,-0.402643079526719,0.103639724792732,-3.8850265217508,0.000102318718005721,0.00387560566312781
"ENSMUSG00000033282",927.863976268116,-0.462871204189588,0.130953581486909,-3.53462042758913,0.000408361303776042,0.00962930966822273
"ENSMUSG00000033364",1290.05003026245,-0.359134489579593,0.104399526372057,-3.44000113850819,0.000581711739537486,0.0123477915322745
"ENSMUSG00000033392",14168.5724084472,-0.28581664447734,0.0954306699145449,-2.99501873698759,0.00274427983535295,0.0341401830916975
"ENSMUSG00000033579",1542.42660519143,-0.628605884140216,0.144606504906671,-4.34700973200285,1.38006098229273e-05,0.00100003995924263
"ENSMUSG00000033585",5016.52797258195,-0.357798193069655,0.0945597027933441,-3.78383373149561,0.000154431010847299,0.00497594816614786
"ENSMUSG00000033594",536.520722307426,-0.386434725604006,0.119688154930579,-3.22867977894843,0.00124363063505896,0.0203237623917354
"ENSMUSG00000033658",1579.81623413588,-0.318775269896397,0.102443450722624,-3.11171936954284,0.00186001221861828,0.0264861389025468
"ENSMUSG00000033705",1073.57277221361,-0.349107161517616,0.109222004802658,-3.19630794315103,0.00139198461877301,0.0217673191073265
"ENSMUSG00000033715",86.4969870331939,-1.05064708806167,0.286901983083943,-3.66204191678336,0.000250212905630016,0.00688175318074184
"ENSMUSG00000033720",8544.59863419431,-0.32912309967121,0.0966933791833874,-3.40378113218072,0.000664599828147653,0.0133271812597374
"ENSMUSG00000033799",2238.28761515972,-0.346971533181752,0.0874423172817191,-3.96800478267163,7.24768797648792e-05,0.00315951001430273
"ENSMUSG00000033849",1108.30895647977,-0.431075002220139,0.116551807531093,-3.69856985791611,0.000216817679080575,0.00626164342174344
"ENSMUSG00000033900",2597.48105820328,-0.235741693867568,0.0795052593083379,-2.96510816917549,0.00302576519256409,0.0363202564729875
"ENSMUSG00000033904",4608.07465981986,-0.328633786209414,0.0818702162447632,-4.01408230347059,5.96775220118646e-05,0.00280995404058627
"ENSMUSG00000033917",5202.92684636295,-0.2251718001923,0.0794931177427873,-2.83259490363531,0.00461718579944132,0.0480353441523307
"ENSMUSG00000033940",2239.94520558574,-0.262827132494129,0.0904041221539837,-2.90724721652029,0.00364624909853768,0.0416278070224882
