"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000042197",2683.04978480363,-0.273649073749824,0.0836660871433075,-3.2707287156994,0.00107270760205277,0.018506377608289
"ENSMUSG00000042198",1947.82911229145,0.351861461449495,0.116306733788814,3.02528882023627,0.00248395801503803,0.0320993664642329
"ENSMUSG00000042213",425.834795939698,0.478891895690772,0.155556463666268,3.07857278575187,0.00207994713996168,0.0284760634543348
"ENSMUSG00000042228",869.853031955901,-0.357564570326096,0.0978168392162296,-3.65545005533944,0.000256731188843395,0.00699038836075984
"ENSMUSG00000042246",958.450166588872,-0.327485423886051,0.105680616601239,-3.0988220396342,0.00194291686083649,0.0272738440896237
"ENSMUSG00000042256",441.93905710222,-0.448531945969689,0.126992181463001,-3.5319650454258,0.000412483875216521,0.00964442750763456
"ENSMUSG00000042271",2663.99612540153,-0.298364721392129,0.100922033566697,-2.95638832123757,0.00311264930969963,0.0370496560641273
"ENSMUSG00000042388",3222.55399864112,0.36830085521886,0.0985110662729159,3.73867494438154,0.000184992737588164,0.00555141058484198
"ENSMUSG00000042406",5288.72637358323,-0.247713013344772,0.0771284489842839,-3.21169447340043,0.0013195462641235,0.0210066675219397
"ENSMUSG00000042429",2619.25245327747,0.293009701043613,0.091872666756218,3.1893022308921,0.00142616686589763,0.0220190346279213
"ENSMUSG00000042524",2535.15665372175,0.406515990013353,0.103419282353573,3.9307562454702,8.46790896214647e-05,0.0034427413724328
"ENSMUSG00000042590",1664.19239615586,-0.290009712372432,0.0876866491598503,-3.30734171223435,0.000941859235008132,0.0170969016621018
"ENSMUSG00000042613",1763.91431020447,0.325005248095155,0.0913521566005624,3.55771839647138,0.000374090041774226,0.00916144362362312
"ENSMUSG00000042631",532.131815091465,-0.802250000380317,0.12725769200611,-6.30413759462022,2.89802960158458e-10,4.93969145590092e-07
"ENSMUSG00000042644",865.47687412201,0.606155113101537,0.14565058441252,4.16170738721342,3.15876945926213e-05,0.00174016541469956
"ENSMUSG00000042672",122.371275256273,0.756199361033231,0.230340654493971,3.28296089413528,0.00102722914454163,0.0180320502252441
"ENSMUSG00000042686",1389.397741944,-0.269757174835703,0.0893139648429645,-3.02032470857162,0.00252503821595851,0.0324579761621514
"ENSMUSG00000042712",2767.47814351949,-0.279057466919427,0.0933100306999135,-2.99064810960013,0.00278386090146884,0.0343847167141569
"ENSMUSG00000042770",191.025086910672,-0.523467601160988,0.16338483730287,-3.20389339550906,0.00135582669258569,0.0214777564824565
"ENSMUSG00000042787",591.898420623037,-0.323979872473488,0.114839567578331,-2.82115197144489,0.00478515281369592,0.0490541205095591
"ENSMUSG00000042851",1206.05890759333,0.740464190574091,0.149610924331836,4.94926552911166,7.44940598697431e-07,0.00013209831129313
"ENSMUSG00000042857",104.182739899945,0.752417213822274,0.240885781017671,3.12354349286843,0.0017868745420946,0.0256590367059835
"ENSMUSG00000042918",114.862162718355,0.652202270876933,0.208141197825185,3.13346073574876,0.00172758030348227,0.0251250906764977
"ENSMUSG00000042978",20857.1350701673,-0.351926849998388,0.113393694379133,-3.10358395081227,0.00191191983822222,0.0269689130497789
"ENSMUSG00000043015",421.980592830737,0.482728894718569,0.139608393608676,3.45773547163407,0.000544735967762311,0.0117807782149683
"ENSMUSG00000043067",2010.75474939673,-0.421600839208978,0.128752123943195,-3.27451560639875,0.00105843292531074,0.0183904069438549
"ENSMUSG00000043079",653.29491596047,0.408212202965896,0.13529266788327,3.01725296243032,0.00255076854140936,0.0326655520573423
"ENSMUSG00000043131",1972.65608285243,-0.282855109539205,0.0858622724199916,-3.29428865049869,0.00098671115810134,0.0176109860626569
"ENSMUSG00000043144",1024.2341690312,0.62187124851176,0.118586961093447,5.24401032607391,1.57123400337513e-07,4.6711289108409e-05
"ENSMUSG00000043251",185.327873846681,0.711225566092377,0.168039104720255,4.23250032947032,2.31107574493897e-05,0.00140865871062967
"ENSMUSG00000043252",3100.89236058336,-0.402774176939445,0.0916393349249241,-4.39521060764375,1.10665406314815e-05,0.000853525724269694
"ENSMUSG00000043259",922.050378469016,-0.463226599451501,0.103920852308596,-4.45749422912677,8.29232688055455e-06,0.000710264882809308
"ENSMUSG00000043448",426.698890426261,-1.04996723731592,0.372322909059896,-2.82004467564743,0.0048016963861447,0.0491660267543946
"ENSMUSG00000043467",1198.21262034469,-0.485038666077588,0.144860641665022,-3.34831228484544,0.000813053391148987,0.0153812375717364
"ENSMUSG00000043572",222.867301452002,0.470467839639439,0.158668209494048,2.96510461131212,0.003025800187248,0.0363202564729875
"ENSMUSG00000043670",3442.88791525152,0.283742303189639,0.0829304378713039,3.42144947588443,0.000622882969408263,0.0128535595805858
"ENSMUSG00000043872",757.543880342139,-0.97562431610779,0.317157633678207,-3.07614956257894,0.00209692633280799,0.0286854810134127
"ENSMUSG00000043924",173.02646056993,1.21973835695027,0.275600770886065,4.42574363282358,9.61106137144552e-06,0.000788934706462811
"ENSMUSG00000043991",5334.15039882145,-0.410024278298239,0.119424239788523,-3.43334216758935,0.000596189197700823,0.0125129605040469
"ENSMUSG00000043993",209.863720807021,0.672335543891716,0.171997911251173,3.90897505092306,9.26885347200324e-05,0.0036318990213861
"ENSMUSG00000044022",159.037999964332,-0.517176319626882,0.174104128171992,-2.97050003958539,0.00297315367173795,0.0360378141472828
"ENSMUSG00000044037",523.768552933628,0.346422571572989,0.118440584627758,2.92486374211802,0.00344607077537634,0.0400124498407968
"ENSMUSG00000044098",1990.77641217299,-0.335855796656273,0.10171064714317,-3.30207118025231,0.000959737118042837,0.0172742546748048
"ENSMUSG00000044149",1454.79667645248,-0.367277886690764,0.100860273176712,-3.64145242842318,0.000271104225654891,0.00728395044306209
"ENSMUSG00000044167",1502.54650476458,0.67503019022704,0.156343850843955,4.31759987094587,1.57735043602891e-05,0.00107854258922401
"ENSMUSG00000044177",246.68230056808,1.30236322323459,0.263094939148595,4.95016448225565,7.41507867156616e-07,0.00013209831129313
"ENSMUSG00000044197",1003.93383471286,0.544351174024471,0.141427882513296,3.84896644389267,0.00011861725345021,0.00428759247825686
"ENSMUSG00000044244",2526.37939902227,0.520555950371384,0.130266063427358,3.99609796039987,6.43950959874755e-05,0.0029114440612905
"ENSMUSG00000044345",363.079800361276,0.498667527356078,0.171145817491288,2.9136997600392,0.0035717323941028,0.0411074805249711
"ENSMUSG00000044349",57968.8127529615,0.474350909970115,0.0954020445077635,4.97212520358003,6.6222912441089e-07,0.000125369893181905
"ENSMUSG00000044352",1909.70338253959,0.316868583202561,0.0856536555532219,3.69941692687793,0.000216095357561346,0.00625355750362163
"ENSMUSG00000044501",664.020901958617,-0.381682842266866,0.116102150265777,-3.28747436109607,0.00101090393691114,0.0178743336147826
"ENSMUSG00000044548",1023.48970147319,0.345411435496803,0.0966205138773148,3.57492856988314,0.000350323527279871,0.00871717448538015
"ENSMUSG00000044628",3145.1293876344,0.322028463280647,0.0807707331389391,3.98694490895241,6.69295587434301e-05,0.00298330249603289
"ENSMUSG00000044734",435.525282101819,-0.854019429598055,0.184973860001003,-4.61697360693788,3.89376768841036e-06,0.000390775118500878
"ENSMUSG00000044894",2421.16313451181,-0.383258389385496,0.101380134581141,-3.78040915973287,0.000156570839044276,0.00500703555630334
"ENSMUSG00000044986",865.907380801206,-0.371503030402192,0.127942808432267,-2.90366480894365,0.003688227937896,0.0418269096483282
"ENSMUSG00000044991",402.221667700646,-0.439924932985055,0.126960416073407,-3.46505585434356,0.000530121366916548,0.0115717924158152
"ENSMUSG00000045007",788.678570651692,0.451961595867997,0.139927099321779,3.22997902521124,0.00123799299981612,0.020270500174703
"ENSMUSG00000045136",2600.3962264162,-0.648335708565888,0.163718836208733,-3.96005568802905,7.49322875506162e-05,0.00320909759120666
"ENSMUSG00000045193",2184.01578759621,1.26845643098764,0.371502237686537,3.41439782136098,0.000639231651667002,0.0130800762336903
"ENSMUSG00000045288",60.8620146628686,0.882988866658149,0.274036943587646,3.2221526597772,0.00127231325613754,0.0205365335708942
"ENSMUSG00000045318",197.126048714676,0.604022376524758,0.160026844807563,3.77450656638962,0.000160324685513613,0.00510791451323276
"ENSMUSG00000045409",3026.75785620036,0.320636823146654,0.085255974401623,3.76087218986205,0.000169321933898227,0.00525699884024642
"ENSMUSG00000045441",1086.70075584726,-0.417444456635691,0.135056332090657,-3.09089140933785,0.00199556599791448,0.0277376389079896
"ENSMUSG00000045636",7036.72005154328,-0.317299621513873,0.102007178451258,-3.11056169116068,0.00186731885710144,0.0265679882464892
"ENSMUSG00000045664",483.069764082892,-0.434264611432289,0.128303448309157,-3.38466827786183,0.00071264321469331,0.014108018112018
"ENSMUSG00000045671",4328.66632004852,-0.426477933651727,0.129396919615662,-3.29588938375397,0.000981106371559907,0.0175293061878812
"ENSMUSG00000045725",86.3515342430095,1.00924494908666,0.310758693076271,3.24768050443228,0.00116349837986124,0.0195773246641016
"ENSMUSG00000045777",1382.46412028931,0.482915588554925,0.104157053548958,4.63641752623059,3.54499545268608e-06,0.000375307127273505
"ENSMUSG00000045795",921.018938881618,0.540730836516517,0.124966853576346,4.32699408716542,1.51158017686348e-05,0.00105162792304645
"ENSMUSG00000045817",944.314196390263,0.332823292942329,0.115860540326386,2.872619892888,0.00407083581611547,0.0444328886657191
"ENSMUSG00000045838",542.021783990101,1.10862994948665,0.192777500829503,5.75082644352334,8.880824690748e-09,6.30723570224166e-06
"ENSMUSG00000046056",190.237740310642,0.645619921261776,0.209921103558991,3.07553604814366,0.00210124526455838,0.0287015753012416
"ENSMUSG00000046160",1959.55868988211,-0.391251568419662,0.109488603512307,-3.5734455995293,0.000352314464353846,0.00874600755459304
"ENSMUSG00000046185",1314.62378914254,-0.326779362943,0.0961001149628838,-3.400405536135,0.000672859801277205,0.0134769627647121
"ENSMUSG00000046215",79.299022359557,1.35865380553884,0.3739834227638,3.63292521229461,0.000280226258374881,0.00746321339687476
"ENSMUSG00000046311",2268.98231285288,-0.307177221609923,0.0888153913387763,-3.45860348054123,0.00054298364376562,0.0117648099816818
"ENSMUSG00000046447",11103.2164076398,0.343189598355826,0.108260900250542,3.17002350397606,0.00152426607294545,0.023073814576692
"ENSMUSG00000046480",3950.62036856391,0.301108439198201,0.093113223054083,3.23378817016471,0.00122160025931786,0.0201056615835096
"ENSMUSG00000046523",198.862064107341,-0.761581231803951,0.215364171037954,-3.53624852329655,0.000405852696358368,0.00959467296730705
"ENSMUSG00000046668",4456.90882909128,0.225387607806485,0.0694396200731134,3.24580704170289,0.00117118192619823,0.0196871754753933
"ENSMUSG00000046691",213.552126932903,-0.518127071932361,0.182376451977869,-2.84097571979981,0.00449757365212451,0.0473216931484335
"ENSMUSG00000046699",3081.69489916733,-0.374927143580994,0.123919719199183,-3.02556482538791,0.00248169199620425,0.0320944158386202
"ENSMUSG00000046719",464.282411345052,0.350559177002806,0.124500196063668,2.81573192722953,0.00486662558645798,0.0496122207662537
"ENSMUSG00000046722",2281.10081968383,-0.284826443384172,0.0858350824620185,-3.31829870974034,0.00090567573401572,0.0166889112284302
"ENSMUSG00000046785",10997.1703932393,-0.374404247756593,0.0894900857515364,-4.18375113413237,2.86738003450144e-05,0.00163459841766144
"ENSMUSG00000046879",314.183427537548,0.777961432690144,0.231751411745609,3.35687893691929,0.000788276198656759,0.0150798740809253
"ENSMUSG00000046897",3998.10463177384,0.294554831048765,0.0797602566164716,3.6930025496926,0.000221621800200973,0.00632754369250516
"ENSMUSG00000046994",995.416069491427,-0.423737016365646,0.111079113672592,-3.81473170207874,0.000136330970396686,0.00461063767938794
"ENSMUSG00000047090",408.452355528518,-0.456042618258542,0.142621539817815,-3.19757183130326,0.00138589889889332,0.021692053931714
"ENSMUSG00000047394",171.255805272957,0.627525625614089,0.183276222831662,3.42393364463031,0.00061721689792229,0.0127606554977371
