"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000015243",3968.69094583136,0.463600782980356,0.130947251234728,3.54036284541272,0.000399577262778216,0.00955090991700351
"ENSMUSG00000015749",5359.4493606119,0.239984894749169,0.083685934552016,2.86768494650679,0.00413487054803703,0.0448053836562563
"ENSMUSG00000015950",118.941941343713,0.895407375884796,0.218103428081343,4.10542550276122,4.03571331313951e-05,0.00207820946895659
"ENSMUSG00000016024",468.279343544732,0.715047486905773,0.17207953303006,4.15533140005014,3.24816393303418e-05,0.001768848378229
"ENSMUSG00000016496",68.2769032352504,1.46565217586963,0.303734112072798,4.82544474793252,1.39691188490393e-06,0.000210711177683075
"ENSMUSG00000016940",2947.43665568754,0.363763587869262,0.100086525939327,3.63449110112762,0.000278529870355396,0.0074543593875675
"ENSMUSG00000017009",4520.77393069532,0.387266235033401,0.125748086870254,3.07969882224116,0.00207210015277701,0.0283914365788457
"ENSMUSG00000017774",982.45528705823,0.299125836762891,0.103173375837692,2.89925413736061,0.00374051575318761,0.0422232390815118
"ENSMUSG00000018042",2109.78730367926,0.810958673431497,0.15157064889043,5.35036749771875,8.77758006255371e-08,3.05334392175976e-05
"ENSMUSG00000018287",1214.64671441005,0.394243695673021,0.111439649645967,3.53773272731469,0.000403578351003487,0.00959413248654734
"ENSMUSG00000018339",59.8787804299137,1.18750739604063,0.348786584332918,3.40468197282254,0.000662411492782172,0.0133271812597374
"ENSMUSG00000018378",1760.99980173252,0.3327787455799,0.0993061946858579,3.35103712948222,0.000805095069108434,0.0152852621809769
"ENSMUSG00000018537",1289.01530411476,0.58179631820695,0.125714365054492,4.62792233771187,3.69352464586702e-06,0.00038623391158775
"ENSMUSG00000018566",372.120106757201,0.931487735987544,0.237616847383592,3.92012496691288,8.85030639013945e-05,0.00353838535231109
"ENSMUSG00000018593",39265.1250752918,0.432934748055036,0.126961758696587,3.40996180660717,0.000649719775009026,0.0131838971012248
"ENSMUSG00000018651",924.350743029053,0.317743096267132,0.105169691247139,3.02124207553738,0.00251740010470583,0.0323842149318572
"ENSMUSG00000018678",683.085137689125,0.690935354252852,0.135749209724357,5.08979282940811,3.58454918025401e-07,8.48592233019856e-05
"ENSMUSG00000018841",1113.18396972094,0.435309014748431,0.101140482092457,4.30400375539534,1.6773881776336e-05,0.00111683912061581
"ENSMUSG00000019214",92.1020100003931,0.750316665800425,0.234526837609389,3.199278485348,0.00137772015930257,0.0216420684277534
"ENSMUSG00000019232",7331.01595238986,0.572621905606952,0.142227881969287,4.02608755525592,5.67125791739398e-05,0.00270774765271654
"ENSMUSG00000019970",5670.09436801305,0.39397845098898,0.131855174087801,2.98796352676031,0.00280843067627516,0.0345629609221012
"ENSMUSG00000020108",1777.18701483435,0.466251068159814,0.124498394932303,3.74503678070181,0.000180367349544326,0.00546675015236757
"ENSMUSG00000020131",173.291661103683,0.822385398081655,0.214415960181681,3.8354672729811,0.000125325794487767,0.00443075479578433
"ENSMUSG00000020169",60.5766999483993,0.957384280923181,0.275091700637202,3.48023687630549,0.000500970640735135,0.0111621497664449
"ENSMUSG00000020211",1384.31988148587,0.455569491521394,0.106443410072883,4.27992199056252,1.86958832770768e-05,0.00121167806257709
"ENSMUSG00000020251",193.693265184514,0.646438341120938,0.197894834124883,3.26657511793864,0.00108856923387418,0.0186766974372618
"ENSMUSG00000020272",795.171357226993,0.810952206754282,0.171095582512964,4.73976121910006,2.13970223287535e-06,0.000278406294346262
"ENSMUSG00000020287",423.914434784823,0.459380650637254,0.14585871233194,3.14949064949793,0.00163555342415914,0.0240319446604573
"ENSMUSG00000020340",24555.8593877921,0.310551103503066,0.0968968697972853,3.20496528064074,0.00135078773323712,0.0214345768350425
"ENSMUSG00000020387",2244.61647367199,0.543860199862493,0.133392898214903,4.077130095684,4.55949844648123e-05,0.0022925265787691
"ENSMUSG00000020473",1308.65112683784,0.677599323096463,0.180639995264119,3.75110352558262,0.000176057981803605,0.00538762710923241
"ENSMUSG00000020474",307.697957970624,0.455165643263803,0.139719622958655,3.25770735438137,0.00112316168295878,0.0190731911355952
"ENSMUSG00000020538",2303.5933913002,0.676319957565552,0.161916863513852,4.17695811843399,2.95433395855995e-05,0.00167713428043641
"ENSMUSG00000020553",97.561139951412,0.62463428892206,0.21543478026667,2.89941247253054,0.00373862711513286,0.0422232390815118
"ENSMUSG00000020658",8582.55097217497,0.313559627694081,0.0988274435041852,3.17279913934839,0.00150976936431917,0.0229768025132324
"ENSMUSG00000020681",1648.71948098855,0.852179885829992,0.140237612574641,6.07668563507825,1.22691953872642e-09,1.90116759432653e-06
"ENSMUSG00000020732",1063.99908540964,0.360373009698901,0.1162250707406,3.10064779829827,0.00193097819401755,0.0271563723737864
"ENSMUSG00000020734",10525.7778622764,0.297433756601595,0.0987685557156488,3.01142154450346,0.00260027588568327,0.0329656020028292
"ENSMUSG00000020743",1131.50556542858,0.395407120743454,0.127606795190677,3.09863687237514,0.00194413145021371,0.0272738440896237
"ENSMUSG00000020808",27.7490673012184,1.90437493223147,0.653468288356,2.91425760999437,0.00356535561654474,0.0410618151918954
"ENSMUSG00000020810",2255.96273768718,0.432902429681933,0.106477760976966,4.06566052582174,4.78966127981575e-05,0.00235953111313467
"ENSMUSG00000020836",1458.61782651012,0.529719082463938,0.127531008491565,4.15364928678482,3.27214565418532e-05,0.00177623320622894
"ENSMUSG00000020892",591.546703661926,0.615381267761625,0.166482609486497,3.69636966683621,0.00021870445473908,0.00626523937987836
"ENSMUSG00000020926",8659.15961742525,0.403102412877523,0.107629362708009,3.74528291105014,0.000180190603470656,0.00546675015236757
"ENSMUSG00000020937",469.925168242874,0.39156216296768,0.113000936457073,3.46512316839452,0.000529988690890349,0.0115717924158152
"ENSMUSG00000021025",899.154264372956,0.391334156339409,0.122325866590001,3.19911207047517,0.00137851570049503,0.0216420684277534
"ENSMUSG00000021070",64.1658892180686,1.28766794759931,0.349717231538803,3.68202602409208,0.000231387784092831,0.00651901616506166
"ENSMUSG00000021136",552.901611200785,0.454670569071192,0.157878355291539,2.8798790577188,0.00397827747524662,0.0437200126148154
